OAT,OAH,CDU1,CDU2,CDU3,CDU4,Fan,SAT
27.25,72.0,0.0,0.0,0.0,0.0,0.0,31.60187904972055
27.36666666666667,71.66666666666666,1.0,1.0,0.0,0.0,1.0,22.0135687002783
27.48333333333333,71.33333333333334,1.0,1.0,0.0,0.0,1.0,22.10861577113954
27.6,71.0,1.0,1.0,0.0,0.0,1.0,22.20345291155277
27.71666666666667,70.66666666666667,0.0,0.0,0.0,0.0,0.0,26.50827789508136
27.83333333333334,70.33333333333334,0.0,0.0,0.0,0.0,0.0,28.29030993512134
27.95,70.0,0.0,0.0,0.0,0.0,0.0,29.55789866814947
28.06666666666667,69.66666666666667,1.0,0.0,0.0,0.0,1.0,25.55451093521696
28.18333333333334,69.33333333333333,1.0,0.0,0.0,0.0,1.0,25.65737697132826
28.3,69.0,1.0,0.0,0.0,0.0,1.0,25.76012032873993
28.35,68.66666666666667,1.0,1.0,0.0,0.0,1.0,22.79269739473274
28.40000000000001,68.33333333333334,1.0,1.0,0.0,0.0,1.0,22.81727039796761
28.45,68.0,1.0,1.0,0.0,0.0,1.0,22.84172367749546
28.5,67.66666666666667,1.0,1.0,1.0,1.0,1.0,17.5286262773453
28.55,67.33333333333333,1.0,1.0,1.0,1.0,1.0,17.54035108568056
28.6,67.0,1.0,1.0,1.0,1.0,1.0,17.5518887434733
28.63333333333334,66.66666666666667,1.0,1.0,1.0,1.0,1.0,17.54533415188544
28.66666666666667,66.33333333333334,1.0,1.0,1.0,1.0,1.0,17.53862705548904
28.7,66.0,1.0,1.0,1.0,1.0,1.0,17.53176815634741
28.73333333333333,65.66666666666666,1.0,1.0,1.0,0.0,1.0,20.1293886696524
28.76666666666667,65.33333333333334,1.0,1.0,1.0,0.0,1.0,20.12783296557921
28.8,65.0,1.0,1.0,1.0,0.0,1.0,20.12614533793285
28.85,64.66666666666667,1.0,0.0,0.0,0.0,1.0,26.11137255688744
28.9,64.33333333333334,1.0,0.0,0.0,0.0,1.0,26.14568217251941
28.95,64.0,1.0,0.0,0.0,0.0,1.0,26.17991799881911
29.0,63.66666666666667,1.0,1.0,1.0,1.0,1.0,17.55038097389773
29.05,63.33333333333333,1.0,1.0,1.0,1.0,1.0,17.55991632135942
29.1,63.0,1.0,1.0,1.0,1.0,1.0,17.56925591190277
29.06666666666667,63.16666666666666,1.0,0.0,0.0,0.0,1.0,26.25689786812627
29.03333333333333,63.33333333333334,1.0,0.0,0.0,0.0,1.0,26.23159192245334
29.0,63.5,1.0,0.0,0.0,0.0,1.0,26.20626429619398
28.96666666666667,63.66666666666667,1.0,1.0,1.0,0.0,1.0,20.1538831740141
28.93333333333333,63.83333333333334,1.0,1.0,1.0,0.0,1.0,20.13796471253857
28.9,64.0,1.0,1.0,1.0,0.0,1.0,20.12199822750776
28.88333333333333,64.16666666666667,1.0,0.0,0.0,0.0,1.0,26.12151840771456
28.86666666666667,64.33333333333334,1.0,0.0,0.0,0.0,1.0,26.11287186775935
28.85,64.5,1.0,0.0,0.0,0.0,1.0,26.10421047204635
28.83333333333334,64.66666666666666,1.0,1.0,0.0,0.0,1.0,22.96211267579393
28.81666666666667,64.83333333333334,1.0,1.0,0.0,0.0,1.0,22.95919881033399
28.8,65.0,1.0,1.0,0.0,0.0,1.0,22.95626073467576
28.76666666666667,65.0,0.0,0.0,0.0,0.0,1.0,29.57683280322389
28.73333333333333,65.0,0.0,0.0,0.0,0.0,1.0,29.54354626433084
28.7,65.0,0.0,0.0,0.0,0.0,1.0,29.51025964792054
28.66666666666667,65.0,1.0,1.0,1.0,1.0,1.0,17.37316406038676
28.63333333333333,65.0,1.0,1.0,1.0,1.0,1.0,17.3377335309346
28.6,65.0,1.0,1.0,1.0,1.0,1.0,17.30229862088054
28.51666666666667,65.33333333333334,1.0,1.0,1.0,0.0,1.0,19.87111158660393
28.43333333333334,65.66666666666667,1.0,1.0,1.0,0.0,1.0,19.82032311191925
28.35,66.0,1.0,1.0,1.0,0.0,1.0,19.76930675875592
28.26666666666667,66.33333333333333,1.0,1.0,1.0,0.0,1.0,19.71806334252702
28.18333333333333,66.66666666666667,1.0,1.0,1.0,0.0,1.0,19.66659384591204
28.1,67.0,1.0,1.0,1.0,0.0,1.0,19.61489955336047
28.03333333333333,67.16666666666667,1.0,1.0,0.0,0.0,1.0,22.34913361119765
27.96666666666667,67.33333333333334,1.0,1.0,0.0,0.0,1.0,22.29405535407004
27.9,67.5,1.0,1.0,0.0,0.0,1.0,22.23891512987007
27.83333333333334,67.66666666666666,0.0,0.0,0.0,0.0,1.0,28.64384470124289
27.76666666666667,67.83333333333334,0.0,0.0,0.0,0.0,1.0,28.57721327796042
27.7,68.0,0.0,0.0,0.0,0.0,1.0,28.51058199802023
27.61666666666667,68.33333333333334,1.0,0.0,0.0,0.0,1.0,25.03979046168767
27.53333333333333,68.66666666666667,1.0,0.0,0.0,0.0,1.0,24.97068074639371
27.45,69.0,1.0,0.0,0.0,0.0,1.0,24.90147693258449
27.36666666666667,69.33333333333333,1.0,0.0,0.0,0.0,1.0,24.83217891517054
27.28333333333333,69.66666666666667,1.0,0.0,0.0,0.0,1.0,24.76278722117173
27.2,70.0,1.0,0.0,0.0,0.0,1.0,24.69330334825183
27.13333333333333,70.5,1.0,0.0,0.0,0.0,1.0,24.64819659128876
27.06666666666667,71.0,1.0,0.0,0.0,0.0,1.0,24.60295418919976
27.0,71.5,1.0,0.0,0.0,0.0,1.0,24.55757635033686
26.93333333333334,72.0,0.0,0.0,0.0,0.0,1.0,27.74361627405925
26.86666666666667,72.5,0.0,0.0,0.0,0.0,1.0,27.67687499285475
26.8,73.0,0.0,0.0,0.0,0.0,1.0,27.61013471084076
26.73333333333333,73.5,1.0,1.0,1.0,0.0,1.0,18.84139075092858
26.66666666666667,74.0,1.0,1.0,1.0,0.0,1.0,18.82031631798032
26.6,74.5,1.0,1.0,1.0,0.0,1.0,18.79894651848646
26.53333333333333,75.0,1.0,1.0,1.0,1.0,1.0,16.28691343366231
26.46666666666667,75.5,1.0,1.0,1.0,1.0,1.0,16.27181550926303
26.4,76.0,1.0,1.0,1.0,1.0,1.0,16.25637738868685
26.33333333333333,76.66666666666667,0.0,0.0,0.0,0.0,0.0,20.11744814909001
26.26666666666667,77.33333333333334,0.0,0.0,0.0,0.0,0.0,21.62393952445812
26.2,78.0,0.0,0.0,0.0,0.0,0.0,22.4625022296629
26.13333333333333,78.66666666666666,1.0,1.0,1.0,0.0,1.0,18.70568566193182
26.06666666666667,79.33333333333334,1.0,1.0,1.0,0.0,1.0,18.69777341063771
26.0,80.0,1.0,1.0,1.0,0.0,1.0,18.68944339767388
25.93333333333333,80.33333333333334,1.0,1.0,1.0,1.0,1.0,16.23308227206671
25.86666666666667,80.66666666666667,1.0,1.0,1.0,1.0,1.0,16.19621576772288
25.8,81.0,1.0,1.0,1.0,1.0,1.0,16.15916076074121
25.73333333333333,81.33333333333334,1.0,1.0,1.0,1.0,1.0,16.12191908931627
25.66666666666667,81.66666666666667,1.0,1.0,1.0,1.0,1.0,16.08449152390981
25.6,82.0,1.0,1.0,1.0,1.0,1.0,16.04687489683329
25.53333333333333,82.16666666666667,0.0,0.0,0.0,0.0,1.0,26.34234900330026
25.46666666666667,82.33333333333334,0.0,0.0,0.0,0.0,1.0,26.27573037530242
25.4,82.5,0.0,0.0,0.0,0.0,1.0,26.20911181554134
25.33333333333333,82.66666666666666,1.0,1.0,1.0,1.0,1.0,15.82146058601504
25.26666666666667,82.83333333333334,1.0,1.0,1.0,1.0,1.0,15.76489076292049
25.2,83.0,1.0,1.0,1.0,1.0,1.0,15.70823450454039
25.15,83.33333333333334,1.0,1.0,1.0,1.0,1.0,15.7001322105634
25.1,83.66666666666667,1.0,1.0,1.0,1.0,1.0,15.69473785465722
25.05,84.0,1.0,1.0,1.0,1.0,1.0,15.68914415566922
25.0,84.33333333333334,0.0,0.0,0.0,0.0,0.0,18.77311719948404
24.95,84.66666666666667,0.0,0.0,0.0,0.0,0.0,20.12232636686968
24.9,85.0,0.0,0.0,0.0,0.0,0.0,20.82264073515991
24.83333333333333,85.50000000000001,1.0,1.0,0.0,0.0,1.0,20.37444741882972
24.76666666666667,86.0,1.0,1.0,0.0,0.0,1.0,20.3379611105145
24.7,86.5,1.0,1.0,0.0,0.0,1.0,20.30128215976202
24.63333333333333,87.0,1.0,1.0,0.0,0.0,1.0,20.26441428637409
24.56666666666667,87.5,1.0,1.0,0.0,0.0,1.0,20.22735644292359
24.5,88.0,1.0,1.0,0.0,0.0,1.0,20.19010969365248
24.43333333333333,88.33333333333334,1.0,1.0,1.0,0.0,1.0,17.74703526420252
24.36666666666667,88.66666666666667,1.0,1.0,1.0,0.0,1.0,17.70303905013829
24.3,89.0,1.0,1.0,1.0,0.0,1.0,17.66255966624545
24.23333333333333,89.33333333333334,0.0,0.0,0.0,0.0,0.0,19.75579369231036
24.16666666666667,89.66666666666666,0.0,0.0,0.0,0.0,0.0,20.76405788163088
24.1,90.0,0.0,0.0,0.0,0.0,0.0,21.23522890480128
24.03333333333333,90.33333333333333,0.0,0.0,0.0,0.0,0.0,22.12600341847504
23.96666666666667,90.66666666666667,0.0,0.0,0.0,0.0,0.0,22.8299573912176
23.9,91.0,0.0,0.0,0.0,0.0,0.0,23.17021057899889
23.83333333333334,91.33333333333333,1.0,1.0,0.0,0.0,1.0,19.69877243689274
23.76666666666667,91.66666666666667,1.0,1.0,0.0,0.0,1.0,19.64905302662932
23.7,92.0,1.0,1.0,0.0,0.0,1.0,19.5992255362045
23.68333333333333,92.16666666666667,1.0,1.0,1.0,1.0,1.0,15.33018902135649
23.66666666666667,92.33333333333334,1.0,1.0,1.0,1.0,1.0,15.33417972831078
23.65,92.5,1.0,1.0,1.0,1.0,1.0,15.33813515828374
23.63333333333333,92.66666666666667,0.0,0.0,0.0,0.0,1.0,24.44212317176653
23.61666666666667,92.83333333333333,0.0,0.0,0.0,0.0,1.0,24.42543584854896
23.6,93.0,0.0,0.0,0.0,0.0,1.0,24.40874859499342
23.6,93.0,1.0,1.0,1.0,1.0,1.0,15.34979218454741
23.6,93.0,1.0,1.0,1.0,1.0,1.0,15.34979218454741
23.6,93.0,1.0,1.0,1.0,1.0,1.0,15.34979218454741
23.6,93.0,1.0,1.0,0.0,0.0,1.0,19.55625457530622
23.6,93.0,1.0,1.0,0.0,0.0,1.0,19.55625457530622
23.6,93.0,1.0,1.0,0.0,0.0,1.0,19.55625457530622
23.58333333333334,93.16666666666667,1.0,1.0,0.0,0.0,1.0,19.54903446146582
23.56666666666667,93.33333333333334,1.0,1.0,0.0,0.0,1.0,19.54179738481336
23.55,93.5,1.0,1.0,0.0,0.0,1.0,19.53454382384552
23.53333333333333,93.66666666666667,0.0,0.0,0.0,0.0,1.0,24.34200029169953
23.51666666666667,93.83333333333334,0.0,0.0,0.0,0.0,1.0,24.32531339231899
23.5,94.0,0.0,0.0,0.0,0.0,1.0,24.30862656345055
23.4,93.50000000000001,1.0,1.0,0.0,0.0,1.0,19.37230403178281
23.3,93.0,1.0,1.0,0.0,0.0,1.0,19.23197941429605
23.2,92.5,1.0,1.0,0.0,0.0,1.0,19.09171252614247
23.1,92.0,0.0,0.0,0.0,0.0,1.0,23.90980271515994
23.0,91.5,0.0,0.0,0.0,0.0,1.0,23.81009057237473
22.9,91.0,0.0,0.0,0.0,0.0,1.0,23.71037598857325
22.8,90.33333333333334,0.0,0.0,0.0,0.0,1.0,23.61070357023445
22.7,89.66666666666667,0.0,0.0,0.0,0.0,1.0,23.5110282065152
22.6,89.0,0.0,0.0,0.0,0.0,1.0,23.41134992042202
22.5,88.33333333333334,1.0,1.0,1.0,0.0,1.0,15.62087778983802
22.4,87.66666666666666,1.0,1.0,1.0,0.0,1.0,15.43151476397771
22.3,87.0,1.0,1.0,1.0,0.0,1.0,15.26326571310964
22.2,86.5,1.0,1.0,1.0,0.0,1.0,15.10926071558489
22.1,86.0,1.0,1.0,1.0,0.0,1.0,14.95532839998806
22.0,85.5,1.0,1.0,1.0,0.0,1.0,14.80146948512177
21.9,85.0,1.0,1.0,0.0,0.0,1.0,17.20943776882049
21.8,84.5,1.0,1.0,0.0,0.0,1.0,17.07003815442281
21.7,84.0,1.0,1.0,0.0,0.0,1.0,16.9307035486141
21.71666666666667,84.33333333333333,1.0,1.0,1.0,0.0,1.0,14.38777192977878
21.73333333333333,84.66666666666667,1.0,1.0,1.0,0.0,1.0,14.43519244477868
21.75,85.0,1.0,1.0,1.0,0.0,1.0,14.4825968035456
21.76666666666667,85.33333333333333,1.0,1.0,0.0,0.0,1.0,17.08947815538879
21.78333333333333,85.66666666666667,1.0,1.0,0.0,0.0,1.0,17.12914206031574
21.8,86.0,1.0,1.0,0.0,0.0,1.0,17.16879373745255
21.81666666666667,86.5,1.0,1.0,1.0,1.0,1.0,12.44359905107012
21.83333333333334,87.0,1.0,1.0,1.0,1.0,1.0,12.5308435597078
21.85,87.5,1.0,1.0,1.0,1.0,1.0,12.617993453567
21.86666666666667,88.0,1.0,1.0,1.0,0.0,1.0,14.89215638863085
21.88333333333333,88.5,1.0,1.0,1.0,0.0,1.0,14.97696258860329
21.9,89.0,1.0,1.0,1.0,0.0,1.0,15.06167751428711
21.91666666666667,89.5,1.0,1.0,1.0,0.0,1.0,15.14630363934726
21.93333333333333,90.0,1.0,1.0,1.0,0.0,1.0,15.23084090984586
21.95,90.5,1.0,1.0,1.0,0.0,1.0,15.31528751379987
21.96666666666667,91.0,0.0,0.0,0.0,0.0,0.0,20.87039335543166
21.98333333333333,91.5,0.0,0.0,0.0,0.0,0.0,25.09323696572839
22.0,92.0,0.0,0.0,0.0,0.0,0.0,26.41186048277526
22.1,92.0,0.0,0.0,0.0,0.0,1.0,22.91124045504656
22.2,92.0,0.0,0.0,0.0,0.0,1.0,23.01109636003549
22.3,92.0,0.0,0.0,0.0,0.0,1.0,23.11095150531283
22.4,92.0,1.0,1.0,1.0,1.0,1.0,13.85481378419474
22.5,92.0,1.0,1.0,1.0,1.0,1.0,13.9688654579596
22.6,92.0,1.0,1.0,1.0,1.0,1.0,14.08286196634024
22.68333333333334,92.0,1.0,0.0,0.0,0.0,1.0,20.95296879832695
22.76666666666667,92.0,1.0,0.0,0.0,0.0,1.0,21.03952294511463
22.85,92.0,1.0,0.0,0.0,0.0,1.0,21.12607110932738
22.93333333333334,92.0,1.0,1.0,1.0,1.0,1.0,14.46243951636681
23.01666666666667,92.0,1.0,1.0,1.0,1.0,1.0,14.55724313132072
23.1,92.0,1.0,1.0,1.0,1.0,1.0,14.65201166297468
23.2,92.0,1.0,1.0,1.0,0.0,1.0,16.88343684228145
23.3,92.0,1.0,1.0,1.0,0.0,1.0,16.99283460408696
23.4,92.0,1.0,1.0,1.0,0.0,1.0,17.1022000147308
23.5,92.0,0.0,0.0,0.0,0.0,0.0,21.64271635086656
23.6,92.0,0.0,0.0,0.0,0.0,0.0,25.29777373222792
23.7,92.0,0.0,0.0,0.0,0.0,0.0,26.45535865480751
23.7,91.83333333333334,1.0,0.0,0.0,0.0,1.0,22.00213898545613
23.7,91.66666666666667,1.0,0.0,0.0,0.0,1.0,21.99579620687459
23.7,91.5,1.0,0.0,0.0,0.0,1.0,21.98944935909775
23.7,91.33333333333334,1.0,1.0,1.0,1.0,1.0,15.23960247885588
23.7,91.16666666666667,1.0,1.0,1.0,1.0,1.0,15.2161275507353
23.7,91.0,1.0,1.0,1.0,1.0,1.0,15.19263639341919
23.7,90.83333333333334,1.0,0.0,0.0,0.0,1.0,21.96401924185281
23.7,90.66666666666667,1.0,0.0,0.0,0.0,1.0,21.95765308103927
23.7,90.5,1.0,0.0,0.0,0.0,1.0,21.95128202333102
23.7,90.33333333333334,1.0,1.0,0.0,0.0,1.0,19.49203630534445
23.7,90.16666666666666,1.0,1.0,0.0,0.0,1.0,19.48085125652488
23.7,90.0,1.0,1.0,0.0,0.0,1.0,19.46965907171947
23.7,89.83333333333333,0.0,0.0,0.0,0.0,0.0,21.31400545973105
23.7,89.66666666666667,0.0,0.0,0.0,0.0,0.0,22.59626171919317
23.7,89.5,0.0,0.0,0.0,0.0,0.0,22.99495610697598
23.7,89.33333333333333,1.0,1.0,1.0,0.0,1.0,17.06153869952617
23.7,89.16666666666667,1.0,1.0,1.0,0.0,1.0,17.03835970566835
23.7,89.0,1.0,1.0,1.0,0.0,1.0,17.01516477292881
23.66666666666667,89.0,1.0,1.0,0.0,0.0,1.0,19.36646454843811
23.63333333333333,89.0,1.0,1.0,0.0,0.0,1.0,19.33061784576833
23.6,89.0,1.0,1.0,0.0,0.0,1.0,19.29476958058015
23.56666666666667,89.0,1.0,0.0,0.0,0.0,1.0,21.75551302086116
23.53333333333333,89.0,1.0,0.0,0.0,0.0,1.0,21.7209577209709
23.5,89.0,1.0,0.0,0.0,0.0,1.0,21.68640154546828
23.45,89.0,1.0,1.0,1.0,0.0,1.0,16.74345531786805
23.4,89.0,1.0,1.0,1.0,0.0,1.0,16.68913228006138
23.35,89.0,1.0,1.0,1.0,0.0,1.0,16.63480298023839
23.3,89.0,1.0,0.0,0.0,0.0,1.0,21.47913403281893
23.25,89.0,1.0,0.0,0.0,0.0,1.0,21.42731078088866
23.2,89.0,1.0,0.0,0.0,0.0,1.0,21.37548553683271
23.16666666666666,89.16666666666667,0.0,0.0,0.0,0.0,0.0,21.59930609064966
23.13333333333333,89.33333333333334,0.0,0.0,0.0,0.0,0.0,22.11045524940269
23.1,89.5,0.0,0.0,0.0,0.0,0.0,22.62085849311375
23.06666666666667,89.66666666666667,1.0,1.0,1.0,0.0,1.0,16.41674300664191
23.03333333333333,89.83333333333333,1.0,1.0,1.0,0.0,1.0,16.40284800453776
23.0,90.0,1.0,1.0,1.0,0.0,1.0,16.38889892832077
22.98333333333333,90.0,1.0,1.0,1.0,1.0,1.0,14.23620236167761
22.96666666666667,90.0,1.0,1.0,1.0,1.0,1.0,14.2170751341499
22.95,90.0,1.0,1.0,1.0,1.0,1.0,14.1979431549156
22.93333333333333,90.0,1.0,1.0,0.0,0.0,1.0,18.64180446159237
22.91666666666666,90.0,1.0,1.0,0.0,0.0,1.0,18.62371659350341
22.9,90.0,1.0,1.0,0.0,0.0,1.0,18.60562722278782
22.88333333333333,90.16666666666667,1.0,1.0,0.0,0.0,1.0,18.59827149306907
22.86666666666667,90.33333333333334,1.0,1.0,0.0,0.0,1.0,18.59089860103015
22.85,90.5,1.0,1.0,0.0,0.0,1.0,18.58350770968433
22.83333333333333,90.66666666666667,0.0,0.0,0.0,0.0,0.0,19.61027622520858
22.81666666666667,90.83333333333334,0.0,0.0,0.0,0.0,0.0,20.32846038308528
22.8,91.0,0.0,0.0,0.0,0.0,0.0,20.6085408010019
22.78333333333333,91.00000000000001,1.0,1.0,0.0,0.0,1.0,18.54311492939711
22.76666666666667,91.0,1.0,1.0,0.0,0.0,1.0,18.52499630115201
22.75,91.0,1.0,1.0,0.0,0.0,1.0,18.50687646686319
22.73333333333333,91.0,1.0,0.0,0.0,0.0,1.0,20.96393255817417
22.71666666666667,91.0,1.0,0.0,0.0,0.0,1.0,20.94655377579177
22.7,91.0,1.0,0.0,0.0,0.0,1.0,20.92917329495809
22.68333333333333,91.00000000000001,1.0,0.0,0.0,0.0,1.0,20.91175431150904
22.66666666666667,91.0,1.0,0.0,0.0,0.0,1.0,20.8943351404098
22.65,91.0,1.0,0.0,0.0,0.0,1.0,20.87691588335246
22.63333333333333,91.0,0.0,0.0,0.0,0.0,1.0,23.44412977881342
22.61666666666667,91.0,0.0,0.0,0.0,0.0,1.0,23.42748901112883
22.6,91.0,0.0,0.0,0.0,0.0,1.0,23.4108482173772
22.56666666666667,91.00000000000001,1.0,1.0,1.0,1.0,1.0,13.89208799866596
22.53333333333333,91.0,1.0,1.0,1.0,1.0,1.0,13.85378296314228
22.5,91.0,1.0,1.0,1.0,1.0,1.0,13.81547264689178
22.46666666666667,91.0,0.0,0.0,0.0,0.0,1.0,23.27771474695001
22.43333333333333,91.0,0.0,0.0,0.0,0.0,1.0,23.24443115188408
22.4,91.0,0.0,0.0,0.0,0.0,1.0,23.21114746446435
22.38333333333333,91.00000000000001,0.0,0.0,0.0,0.0,0.0,22.85827887475117
22.36666666666667,91.0,0.0,0.0,0.0,0.0,0.0,22.69090071307483
22.35,91.0,0.0,0.0,0.0,0.0,0.0,22.49284913754451
22.33333333333334,91.0,1.0,1.0,0.0,0.0,1.0,18.05339505451057
22.31666666666667,91.0,1.0,1.0,0.0,0.0,1.0,18.03518343549392
22.3,91.0,1.0,1.0,0.0,0.0,1.0,18.01697104073592
22.41666666666667,90.33333333333334,0.0,0.0,0.0,0.0,1.0,23.22797457162154
22.53333333333333,89.66666666666667,0.0,0.0,0.0,0.0,1.0,23.34465008325046
22.65,89.0,0.0,0.0,0.0,0.0,1.0,23.46132704117052
22.76666666666667,88.33333333333334,1.0,1.0,1.0,0.0,1.0,15.90149310482509
22.88333333333333,87.66666666666666,1.0,1.0,1.0,0.0,1.0,15.95875435758697
23.0,87.0,1.0,1.0,1.0,0.0,1.0,16.03065589240495
23.1,86.16666666666667,0.0,0.0,0.0,0.0,0.0,19.54899758268112
23.2,85.33333333333334,0.0,0.0,0.0,0.0,0.0,21.36539441309211
23.3,84.5,0.0,0.0,0.0,0.0,0.0,22.69618918832305
23.4,83.66666666666667,1.0,1.0,1.0,0.0,1.0,16.18053641822903
23.5,82.83333333333334,1.0,1.0,1.0,0.0,1.0,16.21638353662508
23.6,82.0,1.0,1.0,1.0,0.0,1.0,16.25156814876206
23.71666666666667,81.33333333333334,0.0,0.0,0.0,0.0,1.0,24.52860216595603
23.83333333333334,80.66666666666667,0.0,0.0,0.0,0.0,1.0,24.64529790060942
23.95,80.0,0.0,0.0,0.0,0.0,1.0,24.76199530315813
24.06666666666667,79.33333333333334,1.0,1.0,0.0,0.0,1.0,19.12710794399129
24.18333333333333,78.66666666666666,1.0,1.0,0.0,0.0,1.0,19.20365218487167
24.3,78.0,1.0,1.0,0.0,0.0,1.0,19.2797591361963
24.45,77.33333333333333,1.0,1.0,1.0,1.0,1.0,14.23105054126864
24.6,76.66666666666667,1.0,1.0,1.0,1.0,1.0,14.32499882558784
24.75,76.0,1.0,1.0,1.0,1.0,1.0,14.4180903605458
24.9,75.33333333333333,1.0,1.0,1.0,0.0,1.0,17.04861973874991
25.05,74.66666666666667,1.0,1.0,1.0,0.0,1.0,17.14649551104569
25.2,74.0,1.0,1.0,1.0,0.0,1.0,17.24363517576654
25.36666666666667,73.33333333333334,0.0,0.0,0.0,0.0,1.0,26.17872100127371
25.53333333333333,72.66666666666667,0.0,0.0,0.0,0.0,1.0,26.34537038557467
25.7,72.0,0.0,0.0,0.0,0.0,1.0,26.51202196524617
25.86666666666667,71.33333333333333,1.0,0.0,0.0,0.0,1.0,23.3975215718283
26.03333333333333,70.66666666666667,1.0,0.0,0.0,0.0,1.0,23.53788435349736
26.2,70.0,1.0,0.0,0.0,0.0,1.0,23.67788579478276
26.35,69.33333333333334,1.0,1.0,1.0,1.0,1.0,15.40929128290569
26.5,68.66666666666667,1.0,1.0,1.0,1.0,1.0,15.49225372919755
26.65,68.0,1.0,1.0,1.0,1.0,1.0,15.57427276709001
26.8,67.33333333333334,1.0,1.0,0.0,0.0,1.0,21.09041588461067
26.95,66.66666666666666,1.0,1.0,0.0,0.0,1.0,21.19202098863174
27.1,66.0,1.0,1.0,0.0,0.0,1.0,21.29300824881827
27.13333333333334,65.83333333333333,0.0,0.0,0.0,0.0,1.0,27.94547139296054
27.16666666666667,65.66666666666667,0.0,0.0,0.0,0.0,1.0,27.97881778348933
27.2,65.5,0.0,0.0,0.0,0.0,1.0,28.01216432267281
27.23333333333333,65.33333333333333,1.0,0.0,0.0,0.0,1.0,24.5130126023029
27.26666666666667,65.16666666666667,1.0,0.0,0.0,0.0,1.0,24.53892842909557
27.3,65.0,1.0,0.0,0.0,0.0,1.0,24.56482402045052
27.33333333333333,64.83333333333334,1.0,1.0,1.0,0.0,1.0,18.575633671318
27.36666666666667,64.66666666666667,1.0,1.0,1.0,0.0,1.0,18.5927245610324
27.4,64.5,1.0,1.0,1.0,0.0,1.0,18.60976594399542
27.43333333333333,64.33333333333333,1.0,1.0,1.0,1.0,1.0,15.96394254502197
27.46666666666667,64.16666666666667,1.0,1.0,1.0,1.0,1.0,15.97855994326458
27.5,64.0,1.0,1.0,1.0,1.0,1.0,15.99311839375384
27.53333333333333,63.83333333333334,1.0,1.0,1.0,1.0,1.0,16.00763026135657
27.56666666666667,63.66666666666667,1.0,1.0,1.0,1.0,1.0,16.02208432332893
27.6,63.5,1.0,1.0,1.0,1.0,1.0,16.03648067322796
27.63333333333333,63.33333333333334,0.0,0.0,0.0,0.0,1.0,28.44568342560467
27.66666666666666,63.16666666666666,0.0,0.0,0.0,0.0,1.0,28.47903211488617
27.7,63.0,0.0,0.0,0.0,0.0,1.0,28.51238096002752
27.7,63.16666666666666,0.0,0.0,0.0,0.0,0.0,29.87897718969266
27.7,63.33333333333334,0.0,0.0,0.0,0.0,0.0,30.81813033825782
27.7,63.5,0.0,0.0,0.0,0.0,0.0,31.30273039103177
27.7,63.66666666666667,0.0,0.0,0.0,0.0,1.0,28.51214156772166
27.7,63.83333333333334,0.0,0.0,0.0,0.0,1.0,28.51208171744419
27.7,64.0,0.0,0.0,0.0,0.0,1.0,28.51202186628621
27.7,64.16666666666667,1.0,1.0,0.0,0.0,1.0,21.75996890930488
27.7,64.33333333333334,1.0,1.0,0.0,0.0,1.0,21.77370586768102
27.7,64.5,1.0,1.0,0.0,0.0,1.0,21.78742835383571
27.7,64.66666666666666,1.0,1.0,0.0,0.0,1.0,21.80114059054147
27.7,64.83333333333334,1.0,1.0,0.0,0.0,1.0,21.81483912475214
27.7,65.0,1.0,1.0,0.0,0.0,1.0,21.82852444662815
27.7,65.33333333333334,1.0,1.0,0.0,0.0,1.0,21.85581084247886
27.7,65.66666666666667,1.0,1.0,0.0,0.0,1.0,21.88304654256096
27.7,66.0,1.0,1.0,0.0,0.0,1.0,21.91023095666188
27.7,66.33333333333333,1.0,0.0,0.0,0.0,1.0,25.03101846893632
27.7,66.66666666666667,1.0,0.0,0.0,0.0,1.0,25.04655154429442
27.7,67.0,1.0,0.0,0.0,0.0,1.0,25.06205431971267
27.6,67.66666666666667,1.0,1.0,0.0,0.0,1.0,21.94205080020041
27.5,68.33333333333334,1.0,1.0,0.0,0.0,1.0,21.89214110490915
27.4,69.0,1.0,1.0,0.0,0.0,1.0,21.84176381030703
27.3,69.66666666666666,1.0,1.0,0.0,0.0,1.0,21.79091996837407
27.2,70.33333333333334,1.0,1.0,0.0,0.0,1.0,21.73961617639952
27.1,71.0,1.0,1.0,0.0,0.0,1.0,21.6878558367831
26.98333333333333,72.0,1.0,1.0,1.0,1.0,1.0,16.41938041666693
26.86666666666667,73.0,1.0,1.0,1.0,1.0,1.0,16.41053710908714
26.75,74.0,1.0,1.0,1.0,1.0,1.0,16.40038153374875
26.63333333333333,75.0,0.0,0.0,0.0,0.0,0.0,21.53792277041246
26.51666666666667,76.0,0.0,0.0,0.0,0.0,0.0,24.99583578569962
26.4,77.0,0.0,0.0,0.0,0.0,0.0,25.91641200190301
26.3,78.0,0.0,0.0,0.0,0.0,0.0,26.77486103766097
26.2,79.0,0.0,0.0,0.0,0.0,0.0,26.03886520821672
26.1,80.0,0.0,0.0,0.0,0.0,0.0,26.04336594476296
26.0,81.0,1.0,1.0,1.0,0.0,1.0,18.77442796104807
25.9,82.0,1.0,1.0,1.0,0.0,1.0,18.75976541252736
25.8,83.0,1.0,1.0,1.0,0.0,1.0,18.74418266129894
25.76666666666667,83.16666666666667,1.0,1.0,1.0,0.0,1.0,18.72310857299954
